model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma3_1b_it,qwen3_5_0_8b,layer_12,logical_reasoning,0.2805679142475128,0.6341598124502693,0.43062986849751556,0.027540858159443703
gemma3_1b_it,qwen3_5_0_8b,layer_12,narrative_structure,0.2548673152923584,0.6533727120207635,0.4337332765273942,0.025575997369974932
gemma3_1b_it,qwen3_5_0_8b,layer_12,symbolic_code,0.2511572241783142,0.5643954879601754,0.41379091281955055,0.02741320799935876
gemma3_1b_it,qwen3_5_0_8b,layer_16,algebraic_geometry,0.7507480978965759,0.6209449362355328,0.4035516319765546,0.027992897861120022
gemma3_1b_it,qwen3_5_0_8b,layer_16,analogy_composition,0.4964406192302704,0.6017707512988845,0.3139827368194241,0.030832236214889803
gemma3_1b_it,qwen3_5_0_8b,layer_16,factual_recall,0.6094847321510315,0.6693783803749727,0.36284876243467573,0.029244922679696767
gemma3_1b_it,qwen3_5_0_8b,layer_16,logical_reasoning,0.6824824213981628,0.635341456411536,0.41090474068415245,0.02866628438180585
gemma3_1b_it,qwen3_5_0_8b,layer_16,narrative_structure,0.6626672744750977,0.6492299861616707,0.38727679355388334,0.028232905197307732
gemma3_1b_it,qwen3_5_0_8b,layer_16,symbolic_code,0.5847669243812561,0.5917075679266234,0.3643234543234543,0.02915977340165021
gemma3_1b_it,qwen3_5_0_8b,layer_4,algebraic_geometry,0.7618555426597595,0.6577694961595701,0.41914356455378127,0.028286992248001762
gemma3_1b_it,qwen3_5_0_8b,layer_4,analogy_composition,0.7768012285232544,0.6736012857520939,0.4724894223423635,0.02682924655450092
gemma3_1b_it,qwen3_5_0_8b,layer_4,factual_recall,0.790188729763031,0.6436941338968666,0.43299277519865753,0.027546225560601566
gemma3_1b_it,qwen3_5_0_8b,layer_4,logical_reasoning,0.7851604223251343,0.6769307770121182,0.45316986934633996,0.027081261527829383
gemma3_1b_it,qwen3_5_0_8b,layer_4,narrative_structure,0.7896407246589661,0.6727044641803013,0.4922398331802356,0.02575707076788986
gemma3_1b_it,qwen3_5_0_8b,layer_4,symbolic_code,0.7337736487388611,0.6573152878932901,0.41930136040430155,0.02727545313234333
gemma3_1b_it,qwen3_5_0_8b,layer_8,algebraic_geometry,0.4275256097316742,0.7574637809437492,0.4699306086070792,0.022994037176006628
gemma3_1b_it,qwen3_5_0_8b,layer_8,analogy_composition,0.2534518539905548,0.6922309294878974,0.47300844580256346,0.02366111220612795
gemma3_1b_it,qwen3_5_0_8b,layer_8,factual_recall,0.2513936161994934,0.656262840350033,0.45017429465958875,0.023596981561433774
gemma3_1b_it,qwen3_5_0_8b,layer_8,logical_reasoning,0.30431410670280457,0.6906773411509047,0.45335281935127136,0.024081607099036288
gemma3_1b_it,qwen3_5_0_8b,layer_8,narrative_structure,0.29917943477630615,0.6922763797762453,0.4810341455929691,0.023008213268503264
gemma3_1b_it,qwen3_5_0_8b,layer_8,symbolic_code,0.3461851477622986,0.7306611619644847,0.5025407762172468,0.022638482147283874
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_0,algebraic_geometry,0.9509763121604919,0.8934437340754845,0.652179070929071,0.025365785748341994
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_0,analogy_composition,0.9346204996109009,0.8639082469152121,0.5891104728604728,0.026984279522063392
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_0,factual_recall,0.9501377940177917,0.9053981103590503,0.6647985347985349,0.025496740221350195
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_0,logical_reasoning,0.9521259069442749,0.8983095544311238,0.6817893625981861,0.025339344922928688
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_0,narrative_structure,0.9528983235359192,0.9045971102173175,0.6492257742257743,0.02521042825004599
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_0,symbolic_code,0.9547321200370789,0.900574535076513,0.6743106893106894,0.025076295904660068
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_12,algebraic_geometry,0.34455087780952454,0.7535614250911474,0.4859331191684133,0.05442201698725549
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_12,analogy_composition,0.3702962398529053,0.643394237144606,0.37835232577879635,0.05221158758493799
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_12,factual_recall,0.3450103998184204,0.6462004547937775,0.3848090978508935,0.05666454964408373
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_12,logical_reasoning,0.33526861667633057,0.7228106914832149,0.4661461006313947,0.05603021428588567
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_12,narrative_structure,0.3604189455509186,0.7512475335808643,0.4783351207615913,0.05369127071308876
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_12,symbolic_code,0.3715711534023285,0.7202647185907147,0.48758761663173433,0.05633176655761142
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_16,algebraic_geometry,0.40303757786750793,0.6902882969282839,0.40332770987182753,0.046522332018422194
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_16,analogy_composition,0.39483174681663513,0.6024779360311711,0.3632917529666756,0.04592009148536518
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_16,factual_recall,0.3484475314617157,0.5277736650626045,0.32865667399336135,0.05213088479940933
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_16,logical_reasoning,0.38698428869247437,0.6757337359902592,0.3878548412371942,0.048523312657064804
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_16,narrative_structure,0.405157208442688,0.6821848487963261,0.434428618766854,0.04686388586406963
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_16,symbolic_code,0.3658211827278137,0.6723190006591057,0.4163917944800298,0.049992429570293886
