model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,algebraic_geometry,0.8893773555755615,0.7790269597107496,0.5401459651459651,0.03428304082794181
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,analogy_composition,0.912617027759552,0.69779812482229,0.5467698967698966,0.03313088717017903
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,factual_recall,0.8899253606796265,0.7043323533327213,0.5598457098457099,0.0339958700164699
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,logical_reasoning,0.9003520011901855,0.7456085805099962,0.5669150294150295,0.03359531061478525
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,narrative_structure,0.9057267308235168,0.7281059762047111,0.5848151848151849,0.033512324679381
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,symbolic_code,0.8926796317100525,0.7275020540487003,0.5286435786435786,0.035026020613744546
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,algebraic_geometry,0.820396900177002,0.6924635368181031,0.4499413984708101,0.04268378451834967
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,analogy_composition,0.8914756774902344,0.6877952034472692,0.5289585414585415,0.03661145250089275
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,factual_recall,0.8806089162826538,0.6582717557839334,0.5749125874125874,0.0367210090176824
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,logical_reasoning,0.8672929406166077,0.689966961395765,0.5402652902652902,0.03781496979339274
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,narrative_structure,0.8877231478691101,0.7394971152537494,0.5599775224775224,0.03674389757671249
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,symbolic_code,0.8484854698181152,0.5764477370585682,0.5060353045647162,0.04216097966599047
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,algebraic_geometry,0.8609460592269897,0.7443334978837303,0.5414058164058163,0.037562903236852824
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,analogy_composition,0.875092625617981,0.7037695064701567,0.5216033966033966,0.037602751414004376
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,factual_recall,0.8677744269371033,0.6867603120672752,0.5762848262848264,0.03587923406987354
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,logical_reasoning,0.8055757284164429,0.5888148476722765,0.5517853878147996,0.04163625108199318
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,narrative_structure,0.8863538503646851,0.7169916674511696,0.5444860694860694,0.035629018143169475
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,symbolic_code,0.881649911403656,0.7121280181493893,0.538271124300536,0.037322132832491826
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,algebraic_geometry,0.5297678709030151,0.7429640574248876,0.6738261738261738,0.06727478064127398
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,analogy_composition,0.6003694534301758,0.7396808385211379,0.6622738372738374,0.06473493162397975
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,factual_recall,0.5709632039070129,0.8249150652641046,0.694927294927295,0.06506558261793595
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,logical_reasoning,0.5664232969284058,0.7269351950901424,0.6808080808080809,0.0630068088663073
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,narrative_structure,0.5373246669769287,0.8478251764444457,0.7250527250527252,0.06801710251085648
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,symbolic_code,0.5272469520568848,0.765061145700862,0.6927183927183928,0.06560101099730434
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,algebraic_geometry,0.8522836565971375,0.6286487761124436,0.5134074259074259,0.03965848182218155
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,analogy_composition,0.8708417415618896,0.6407264077245702,0.5079420579420579,0.03984079771698732
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,factual_recall,0.874080240726471,0.6716782178260943,0.5691724941724943,0.036934966450471604
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,logical_reasoning,0.8399878740310669,0.5987042401476197,0.5221861471861471,0.040167585857814214
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,narrative_structure,0.8805088996887207,0.6862231348285904,0.5510069995364113,0.03774520758926877
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,symbolic_code,0.8516607880592346,0.644824092935075,0.5386974136974136,0.040431148634623396
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,algebraic_geometry,0.8809899687767029,0.6921206865525065,0.5190684315684315,0.036904221371431525
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,analogy_composition,0.8871594667434692,0.6610876131129343,0.5183441558441558,0.03803474074319227
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,factual_recall,0.8777039647102356,0.674161395790884,0.5686369186369188,0.037597872830570166
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,logical_reasoning,0.8640229105949402,0.5961575221814511,0.5313922188922189,0.038586055298428075
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,narrative_structure,0.8907026648521423,0.6657475911964811,0.568633817163229,0.036096911999650816
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,symbolic_code,0.8709157109260559,0.6861767858145748,0.5534840159840161,0.0393484301466061
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,algebraic_geometry,0.9119670987129211,0.7583541676764308,0.5841810966810966,0.03175540173535459
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,analogy_composition,0.906825065612793,0.6751397715835198,0.5603202353202352,0.033628344934474655
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,factual_recall,0.9108824729919434,0.7956072839905723,0.6277555777555777,0.029642721175763186
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,logical_reasoning,0.916017472743988,0.7294992057526879,0.6161224396518515,0.03224045335431613
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,narrative_structure,0.9124088883399963,0.7708066143167849,0.6426129426129426,0.030901493812104247
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,symbolic_code,0.9184634685516357,0.7674164667791501,0.6301115551115549,0.030766630605615426
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,algebraic_geometry,0.8787838220596313,0.7255161725690564,0.5203893328893328,0.035808748542653646
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,analogy_composition,0.9009791612625122,0.7006645315311767,0.5421828171828171,0.034901701380364136
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,factual_recall,0.8824385404586792,0.6778283692959727,0.5629481629481629,0.03455821140145528
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,logical_reasoning,0.9035069942474365,0.7315811265096696,0.5702935952935954,0.03363314656864334
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,narrative_structure,0.9083740711212158,0.7419507499960467,0.584953934953935,0.033346264316917146
