model_a,model_b,layer,metric,boot_mean,ci_low,ci_high,n_boot,boot_sample_size
gemma1_1_2b_it,gemma3_4b_pt,layer_8,cka,0.6337739189465841,0.6039150908589364,0.6572082534432411,60,240
gemma1_1_2b_it,gemma3_4b_pt,layer_8,rsa_spearman,0.8638426163339369,0.8429758852901508,0.8814557684049548,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_0,cka,0.8038234740495682,0.765037339925766,0.8343927249312401,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_0,rsa_spearman,0.8377943318719118,0.8137610576752612,0.8552664460802907,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_10,cka,0.955715787410736,0.9496198654174804,0.9624682098627091,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_10,rsa_spearman,0.8785239186806036,0.85413382722981,0.9012175789025896,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_12,cka,0.9614428997039794,0.9573536545038224,0.9673083931207657,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_12,rsa_spearman,0.9046683119602243,0.8746347015643314,0.9236702452455892,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_2,cka,0.9683756917715073,0.9653977200388908,0.9722711861133575,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_2,rsa_spearman,0.8364653019943621,0.81391341392135,0.855591236904996,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_4,cka,0.9487992793321609,0.9425335213541984,0.9561544433236122,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_4,rsa_spearman,0.6601645768211133,0.6226177202077131,0.7056968644637818,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_6,cka,0.9578588902950287,0.9513619601726532,0.9652958080172539,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_6,rsa_spearman,0.8522706612883747,0.8355256217375552,0.8694463509635029,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_8,cka,0.9469795713822047,0.941515576839447,0.9530025973916054,60,240
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_8,rsa_spearman,0.8667866639966509,0.8384873344537903,0.8856968233114835,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_0,cka,0.8044879714647929,0.7655215680599212,0.835218007862568,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_0,rsa_spearman,0.8383828313037647,0.8138170151733315,0.8559446996614691,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_10,cka,0.8985142797231674,0.8869608044624329,0.9106883496046067,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_10,rsa_spearman,0.8510028846098489,0.809560891733956,0.8882420582301745,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_12,cka,0.9024652391672134,0.8929534137248993,0.9130688562989235,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_12,rsa_spearman,0.8500834781134274,0.8060156810026547,0.8827633570452169,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_2,cka,0.9690467417240143,0.9655054762959481,0.9721136972308159,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_2,rsa_spearman,0.8117000247488104,0.7908653785348008,0.832173224682516,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,cka,0.9551619470119477,0.9501547619700432,0.9601410999894142,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,rsa_spearman,0.6988843064890472,0.6709845236207929,0.7259446216548042,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,cka,0.9640356282393138,0.9600820809602737,0.9692774415016174,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,rsa_spearman,0.8199271323566468,0.7990973594939987,0.8363665301078193,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,cka,0.9279852380355199,0.9203738331794739,0.9370113492012024,60,240
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,rsa_spearman,0.8516407950185193,0.8299061528254774,0.8701882058004946,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,cka,0.8065048813819885,0.7675073310732842,0.8366761237382889,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.8338057942985629,0.8108767044292521,0.8521452470091251,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,cka,0.8693104376395543,0.8567932903766632,0.8857682958245278,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,rsa_spearman,0.776705223950127,0.733076845884957,0.8127735135802406,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,cka,0.8970663746198019,0.8893483057618141,0.9073117420077323,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.7046818430649052,0.6530668668398224,0.7550929002765763,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,cka,0.9746078968048095,0.9725846856832504,0.9769010975956917,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,rsa_spearman,0.809916544173369,0.7861748365634731,0.8323158687355274,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,cka,0.9473691483338674,0.9409413382411003,0.9527136102318764,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.642261084233032,0.6135725703483738,0.670938402760101,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,cka,0.9303157846132915,0.9235440999269485,0.9377736523747444,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,rsa_spearman,0.8337375113209572,0.811685430942038,0.8534325558075182,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,cka,0.8928359438975652,0.8823667958378791,0.9033351168036461,60,240
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.794783166718599,0.7563855657495225,0.8212125448087042,60,240
gemma2_2b,gemma2_2b_it,layer_0,cka,0.9999954054752985,0.9999939173460006,0.9999967530369759,60,240
gemma2_2b,gemma2_2b_it,layer_0,rsa_spearman,0.9999680282576003,0.9999627922010461,0.9999732092362612,60,240
gemma2_2b,gemma2_2b_it,layer_10,cka,0.9790050884087881,0.975259704887867,0.9829643860459327,60,240
gemma2_2b,gemma2_2b_it,layer_10,rsa_spearman,0.9403276497553892,0.9233150395751797,0.9535515867473491,60,240
gemma2_2b,gemma2_2b_it,layer_12,cka,0.9475115229686101,0.9386463060975074,0.9578757300972939,60,240
gemma2_2b,gemma2_2b_it,layer_12,rsa_spearman,0.9194720207363208,0.9005227521046433,0.9380168684685318,60,240
gemma2_2b,gemma2_2b_it,layer_2,cka,0.9763714581727981,0.9732362985610962,0.9806673005223274,60,240
gemma2_2b,gemma2_2b_it,layer_2,rsa_spearman,0.9152044307797738,0.8969083328319799,0.9314148473572567,60,240
gemma2_2b,gemma2_2b_it,layer_4,cka,0.9839557816584905,0.9816594183444977,0.9867272853851319,60,240
gemma2_2b,gemma2_2b_it,layer_4,rsa_spearman,0.9002565375412568,0.8741187038636007,0.9174298824491178,60,240
gemma2_2b,gemma2_2b_it,layer_6,cka,0.9864943057298661,0.9840705901384353,0.9890659347176551,60,240
gemma2_2b,gemma2_2b_it,layer_6,rsa_spearman,0.9354120463194515,0.922234450868943,0.9471579711324549,60,240
gemma2_2b,gemma2_2b_it,layer_8,cka,0.9781698028246562,0.97532569617033,0.9807005375623703,60,240
gemma2_2b,gemma2_2b_it,layer_8,rsa_spearman,0.922838050430556,0.9070767704157581,0.9351011823155664,60,240
gemma2_2b,gemma3_1b_it,layer_0,cka,0.9879353145758311,0.9860539972782135,0.9899025917053222,60,240
gemma2_2b,gemma3_1b_it,layer_0,rsa_spearman,0.8603633826287888,0.8435318758733232,0.8816837771090567,60,240
gemma2_2b,gemma3_1b_it,layer_10,cka,0.695849554737409,0.6592810198664665,0.7390204906463623,60,240
gemma2_2b,gemma3_1b_it,layer_10,rsa_spearman,0.8170204495695362,0.7863444923223757,0.8424338176619225,60,240
gemma2_2b,gemma3_1b_it,layer_12,cka,0.6693158974250157,0.6336794897913933,0.7103217020630836,60,240
gemma2_2b,gemma3_1b_it,layer_12,rsa_spearman,0.7650422878969473,0.728208500190259,0.7957165015399509,60,240
gemma2_2b,gemma3_1b_it,layer_2,cka,0.9060737003882726,0.897901414334774,0.9156552419066429,60,240
gemma2_2b,gemma3_1b_it,layer_2,rsa_spearman,0.6316814472108053,0.5921420386354317,0.6789225370957767,60,240
gemma2_2b,gemma3_1b_it,layer_4,cka,0.8414766450723012,0.8229035511612892,0.8564405024051667,60,240
gemma2_2b,gemma3_1b_it,layer_4,rsa_spearman,0.6760483373701192,0.6346116039354205,0.7157991364946383,60,240
gemma2_2b,gemma3_1b_it,layer_6,cka,0.7208958427111308,0.6907171726226806,0.751603639125824,60,240
gemma2_2b,gemma3_1b_it,layer_6,rsa_spearman,0.7655422909846588,0.7214923389447738,0.805305569785599,60,240
gemma2_2b,gemma3_1b_it,layer_8,cka,0.6262623498837153,0.5914952173829079,0.6609656631946563,60,240
gemma2_2b,gemma3_1b_it,layer_8,rsa_spearman,0.7533455926855858,0.7142154708450267,0.7893137769572899,60,240
gemma2_2b,gemma3_1b_pt,layer_0,cka,0.9894594917694728,0.9872651472687721,0.991404490172863,60,240
gemma2_2b,gemma3_1b_pt,layer_0,rsa_spearman,0.8788134323117869,0.8672526488429675,0.8986214244250336,60,240
gemma2_2b,gemma3_1b_pt,layer_10,cka,0.6225555698076884,0.5886748999357223,0.6532667964696884,60,240
gemma2_2b,gemma3_1b_pt,layer_10,rsa_spearman,0.7721060271718001,0.7480107726575372,0.7947165154476565,60,240
gemma2_2b,gemma3_1b_pt,layer_12,cka,0.7015911946694057,0.6740222603082657,0.7350534781813621,60,240
gemma2_2b,gemma3_1b_pt,layer_12,rsa_spearman,0.7310559982474355,0.7068459954647647,0.7590137247101547,60,240
gemma2_2b,gemma3_1b_pt,layer_2,cka,0.8547409772872925,0.8375892654061318,0.8689390376210213,60,240
gemma2_2b,gemma3_1b_pt,layer_2,rsa_spearman,0.6384572101650999,0.5999842092490462,0.6713086141962142,60,240
gemma2_2b,gemma3_1b_pt,layer_4,cka,0.9086315164963404,0.9002253204584122,0.9167776107788086,60,240
gemma2_2b,gemma3_1b_pt,layer_4,rsa_spearman,0.530612805304664,0.4890575546978115,0.5744623315190991,60,240
gemma2_2b,gemma3_1b_pt,layer_6,cka,0.8049376726150512,0.7912342429161072,0.8194553419947624,60,240
gemma2_2b,gemma3_1b_pt,layer_6,rsa_spearman,0.6918521518891578,0.66010690467655,0.7307758027992003,60,240
gemma2_2b,gemma3_1b_pt,layer_8,cka,0.5979832073052724,0.5751590102910995,0.6241262912750244,60,240
gemma2_2b,gemma3_1b_pt,layer_8,rsa_spearman,0.7381946967789187,0.7025190206847917,0.7775955012777159,60,240
gemma2_2b,gemma3_4b_it,layer_0,cka,0.9913478334744771,0.9899001568555832,0.9929250702261925,60,240
gemma2_2b,gemma3_4b_it,layer_0,rsa_spearman,0.918875850647966,0.9087288342758125,0.9338615138694496,60,240
gemma2_2b,gemma3_4b_it,layer_10,cka,0.5349794045090676,0.4935328304767609,0.5833794549107552,60,240
gemma2_2b,gemma3_4b_it,layer_10,rsa_spearman,0.8453208265662376,0.8270414669443885,0.8665859279781613,60,240
gemma2_2b,gemma3_4b_it,layer_12,cka,0.46694292674462,0.4182801373302937,0.5223259493708611,60,240
gemma2_2b,gemma3_4b_it,layer_12,rsa_spearman,0.865151336451239,0.8378350479321939,0.8847496729023694,60,240
gemma2_2b,gemma3_4b_it,layer_2,cka,0.9264782627423604,0.9160590678453445,0.9371790781617164,60,240
gemma2_2b,gemma3_4b_it,layer_2,rsa_spearman,0.5750053046301092,0.5360439102742048,0.6123588195680643,60,240
gemma2_2b,gemma3_4b_it,layer_4,cka,0.9304310490687688,0.9222184792160988,0.9396676301956177,60,240
gemma2_2b,gemma3_4b_it,layer_4,rsa_spearman,0.5152298408580014,0.46278071394024894,0.5593360910358571,60,240
gemma2_2b,gemma3_4b_it,layer_6,cka,0.6104415198167165,0.5606152698397636,0.6588915660977364,60,240
gemma2_2b,gemma3_4b_it,layer_6,rsa_spearman,0.7288263284821369,0.6924657061068513,0.767208076234387,60,240
gemma2_2b,gemma3_4b_it,layer_8,cka,0.5854894906282425,0.5436925664544106,0.6244712978601455,60,240
gemma2_2b,gemma3_4b_it,layer_8,rsa_spearman,0.8200072107247713,0.8011986026399157,0.842576785557467,60,240
gemma2_2b,gemma3_4b_pt,layer_0,cka,0.9915403604507447,0.990107886493206,0.9931123971939086,60,240
gemma2_2b,gemma3_4b_pt,layer_0,rsa_spearman,0.9215971355118998,0.9122021565704046,0.9358361394704348,60,240
gemma2_2b,gemma3_4b_pt,layer_10,cka,0.5779293984174728,0.5541847616434097,0.6084226265549659,60,240
gemma2_2b,gemma3_4b_pt,layer_10,rsa_spearman,0.8569335668706854,0.8420409223171316,0.8756026659328082,60,240
gemma2_2b,gemma3_4b_pt,layer_12,cka,0.5540395230054855,0.5149353459477425,0.5929352328181267,60,240
gemma2_2b,gemma3_4b_pt,layer_12,rsa_spearman,0.8528314818135936,0.8319437688369746,0.869706933048264,60,240
gemma2_2b,gemma3_4b_pt,layer_2,cka,0.924500514070193,0.914471298456192,0.9353055566549301,60,240
gemma2_2b,gemma3_4b_pt,layer_2,rsa_spearman,0.5645036379393268,0.5255234232455743,0.6016013745343192,60,240
gemma2_2b,gemma3_4b_pt,layer_4,cka,0.8941885471343994,0.8803005203604698,0.9083570033311844,60,240
gemma2_2b,gemma3_4b_pt,layer_4,rsa_spearman,0.5041531153195015,0.4562190073480198,0.5493229581820331,60,240
gemma2_2b,gemma3_4b_pt,layer_6,cka,0.6548419117927551,0.6260924637317657,0.6903360173106193,60,240
gemma2_2b,gemma3_4b_pt,layer_6,rsa_spearman,0.70177707922183,0.6686254468678802,0.7409408976087004,60,240
gemma2_2b,gemma3_4b_pt,layer_8,cka,0.6053252538045247,0.5812941089272499,0.628112456202507,60,240
gemma2_2b,gemma3_4b_pt,layer_8,rsa_spearman,0.8070171067500277,0.7819912127508861,0.8357449833254721,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_0,cka,0.9857935567696889,0.9837814450263977,0.9876329496502876,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_0,rsa_spearman,0.9046300305981222,0.8929898448284156,0.9171447010481321,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_10,cka,0.9593989749749502,0.9534298196434975,0.9648360833525658,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_10,rsa_spearman,0.8592617436486261,0.8312939257726681,0.8856470662298835,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_12,cka,0.9513273080190022,0.9466486677527428,0.9551584362983704,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_12,rsa_spearman,0.8682025492926922,0.8369558422544254,0.890637964628798,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_2,cka,0.9338749517997106,0.9232842117547989,0.9422969475388527,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_2,rsa_spearman,0.529360813639545,0.49282915781325404,0.5691139678353767,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_4,cka,0.9590000987052918,0.9533673152327538,0.9643300503492356,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_4,rsa_spearman,0.6224451512661944,0.5834647265144621,0.6698372168362838,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_6,cka,0.9694360464811325,0.9639437183737755,0.9745067924261093,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_6,rsa_spearman,0.7376253877024088,0.7016066426965182,0.7766309668569293,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_8,cka,0.9439131826162338,0.9386568084359169,0.9486448109149933,60,240
gemma2_2b,lfm2_5_1_2b_base,layer_8,rsa_spearman,0.7304687862336936,0.6930871010296096,0.7622711283731058,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_0,cka,0.9861408929030101,0.9841590344905853,0.9879954606294632,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_0,rsa_spearman,0.9048568139062548,0.8928989165579513,0.9177142370733286,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_10,cka,0.8820624579985936,0.8698234319686889,0.8993041768670083,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_10,rsa_spearman,0.8155213482863769,0.7725405014929523,0.8561908324406357,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_12,cka,0.8829459776480992,0.867545199394226,0.8972065463662148,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_12,rsa_spearman,0.8078269761966843,0.757259746431836,0.8433294430177732,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_2,cka,0.9362894694010416,0.9273373425006867,0.9435813188552856,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_2,rsa_spearman,0.5391578412537069,0.4995982920066034,0.5791805358687663,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_4,cka,0.9622210651636124,0.9570600405335427,0.9678141385316849,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_4,rsa_spearman,0.6377796032381333,0.5989221868082123,0.6776273038117303,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_6,cka,0.9780523081620535,0.9748558402061462,0.9811188235878945,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_6,rsa_spearman,0.8076503126708452,0.7790088263436947,0.8370373376844308,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_8,cka,0.937333873907725,0.9299651354551315,0.945589753985405,60,240
gemma2_2b,lfm2_5_1_2b_instruct,layer_8,rsa_spearman,0.7850466534983341,0.758013213352777,0.8093968111186208,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_0,cka,0.9853137701749801,0.9830763161182403,0.987445418536663,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.9152030629561498,0.9014210657490583,0.9282036121873393,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_10,cka,0.8449335515499115,0.8276231527328491,0.8693142458796501,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_10,rsa_spearman,0.6737207261807222,0.6239178703804528,0.7185684707296466,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_12,cka,0.8616125206152598,0.8461185157299042,0.8785507768392563,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.6213894159491572,0.5731530048056307,0.670302340191839,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_2,cka,0.9403531392415364,0.9309652388095856,0.9499742344021798,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_2,rsa_spearman,0.47124941102940926,0.430104027351681,0.5160434755717501,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_4,cka,0.9403944989045461,0.9325709939002991,0.9489716589450836,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.517161852550244,0.4733390177700249,0.5548892405777206,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_6,cka,0.9507456143697103,0.94630087018013,0.9554772064089775,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_6,rsa_spearman,0.8071541253787526,0.7798797528408701,0.8311016384774402,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_8,cka,0.8851231435934702,0.872792337834835,0.8966183379292488,60,240
gemma2_2b,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.6867452947547305,0.6470174599078156,0.7266516844743826,60,240
gemma2_2b_it,gemma3_1b_it,layer_0,cka,0.9879160523414612,0.9859886333346367,0.9898718655109405,60,240
gemma2_2b_it,gemma3_1b_it,layer_0,rsa_spearman,0.8595303318776395,0.8426800220749769,0.8810440078690484,60,240
gemma2_2b_it,gemma3_1b_it,layer_10,cka,0.7228484908739726,0.6833404242992401,0.7696630328893661,60,240
gemma2_2b_it,gemma3_1b_it,layer_10,rsa_spearman,0.852069433779706,0.8329899079156636,0.8687078846936236,60,240
gemma2_2b_it,gemma3_1b_it,layer_12,cka,0.7401508162419002,0.7108012050390243,0.7751591145992279,60,240
gemma2_2b_it,gemma3_1b_it,layer_12,rsa_spearman,0.842464020043972,0.8218817020619426,0.8604398459243912,60,240
gemma2_2b_it,gemma3_1b_it,layer_2,cka,0.9128395726283391,0.9050995469093323,0.9219216868281365,60,240
gemma2_2b_it,gemma3_1b_it,layer_2,rsa_spearman,0.664331667106186,0.6324231014330166,0.6988932040309364,60,240
gemma2_2b_it,gemma3_1b_it,layer_4,cka,0.8508210937182109,0.8337229251861572,0.8678643211722374,60,240
gemma2_2b_it,gemma3_1b_it,layer_4,rsa_spearman,0.732318195416384,0.6968105144340875,0.7620696487588976,60,240
gemma2_2b_it,gemma3_1b_it,layer_6,cka,0.7381850928068161,0.7072352498769761,0.7678837478160858,60,240
gemma2_2b_it,gemma3_1b_it,layer_6,rsa_spearman,0.8156667812373347,0.7822417078743363,0.8450018614772045,60,240
gemma2_2b_it,gemma3_1b_it,layer_8,cka,0.6541824678579966,0.6191787883639336,0.6929393604397773,60,240
gemma2_2b_it,gemma3_1b_it,layer_8,rsa_spearman,0.8179545192218616,0.7862847902321537,0.8412952588511093,60,240
gemma2_2b_it,gemma3_1b_pt,layer_0,cka,0.9893922537565232,0.9871609777212143,0.9913458585739136,60,240
gemma2_2b_it,gemma3_1b_pt,layer_0,rsa_spearman,0.8778073321433344,0.8661391734184393,0.897805492126631,60,240
gemma2_2b_it,gemma3_1b_pt,layer_10,cka,0.588042218486468,0.5549631133675575,0.6209279209375381,60,240
gemma2_2b_it,gemma3_1b_pt,layer_10,rsa_spearman,0.7824916045026239,0.7590897822412832,0.8061617934422419,60,240
gemma2_2b_it,gemma3_1b_pt,layer_12,cka,0.6473551700512569,0.6162707015872002,0.6784571573138237,60,240
gemma2_2b_it,gemma3_1b_pt,layer_12,rsa_spearman,0.7531963360764424,0.7308680423942268,0.7769597573829392,60,240
gemma2_2b_it,gemma3_1b_pt,layer_2,cka,0.866814645131429,0.8523077890276909,0.8840765088796616,60,240
gemma2_2b_it,gemma3_1b_pt,layer_2,rsa_spearman,0.6319538692112847,0.5931020356650049,0.6643767565062073,60,240
gemma2_2b_it,gemma3_1b_pt,layer_4,cka,0.9114608536163966,0.9030320450663567,0.9172812446951866,60,240
gemma2_2b_it,gemma3_1b_pt,layer_4,rsa_spearman,0.6083449896478942,0.5721789709398788,0.6485175079263216,60,240
gemma2_2b_it,gemma3_1b_pt,layer_6,cka,0.8197739819685618,0.8051782041788101,0.8350202009081841,60,240
gemma2_2b_it,gemma3_1b_pt,layer_6,rsa_spearman,0.7467598231324085,0.7156716139496826,0.7740217572773221,60,240
gemma2_2b_it,gemma3_1b_pt,layer_8,cka,0.5480443825324376,0.5245987936854363,0.5741978153586388,60,240
gemma2_2b_it,gemma3_1b_pt,layer_8,rsa_spearman,0.7843539573237436,0.7517549996304939,0.8084161715150587,60,240
gemma2_2b_it,gemma3_4b_it,layer_0,cka,0.9913329164187114,0.989863894879818,0.9929014891386032,60,240
gemma2_2b_it,gemma3_4b_it,layer_0,rsa_spearman,0.9185558560956295,0.9084141106809716,0.9336619690557674,60,240
gemma2_2b_it,gemma3_4b_it,layer_10,cka,0.597376341621081,0.553636223077774,0.6382227927446366,60,240
gemma2_2b_it,gemma3_4b_it,layer_10,rsa_spearman,0.886920209503568,0.8690092117374861,0.9009765644254439,60,240
gemma2_2b_it,gemma3_4b_it,layer_12,cka,0.5687375317017237,0.5132002636790276,0.6185521006584167,60,240
gemma2_2b_it,gemma3_4b_it,layer_12,rsa_spearman,0.9267782111167061,0.9126518961789881,0.9375407002088948,60,240
gemma2_2b_it,gemma3_4b_it,layer_2,cka,0.917378165324529,0.9069567874073983,0.928370663523674,60,240
gemma2_2b_it,gemma3_4b_it,layer_2,rsa_spearman,0.5551927841995201,0.5191199411589668,0.5942767196097111,60,240
gemma2_2b_it,gemma3_4b_it,layer_4,cka,0.9346378584702809,0.9270775124430657,0.9439169764518738,60,240
gemma2_2b_it,gemma3_4b_it,layer_4,rsa_spearman,0.5890317162303927,0.5416726289070162,0.6334654075017029,60,240
gemma2_2b_it,gemma3_4b_it,layer_6,cka,0.6408840090036392,0.5885401099920273,0.6915771424770355,60,240
gemma2_2b_it,gemma3_4b_it,layer_6,rsa_spearman,0.7991787249961289,0.777782592211505,0.8295781129709066,60,240
gemma2_2b_it,gemma3_4b_it,layer_8,cka,0.5853648215532303,0.5393982633948327,0.6334224134683609,60,240
gemma2_2b_it,gemma3_4b_it,layer_8,rsa_spearman,0.8364163789706804,0.815736460690991,0.8629432438219565,60,240
gemma2_2b_it,gemma3_4b_pt,layer_0,cka,0.9915067960818609,0.9900552317500114,0.9930860161781311,60,240
gemma2_2b_it,gemma3_4b_pt,layer_0,rsa_spearman,0.9212385464860158,0.9118553956584372,0.9355980829509684,60,240
gemma2_2b_it,gemma3_4b_pt,layer_10,cka,0.5592253973086675,0.5273240387439728,0.5892400979995728,60,240
gemma2_2b_it,gemma3_4b_pt,layer_10,rsa_spearman,0.8523874543640023,0.8320618315783969,0.8699928884092447,60,240
gemma2_2b_it,gemma3_4b_pt,layer_12,cka,0.4945298910140991,0.45530407056212424,0.5234750807285309,60,240
gemma2_2b_it,gemma3_4b_pt,layer_12,rsa_spearman,0.8844494716452471,0.8697660630597761,0.8963318370247232,60,240
gemma2_2b_it,gemma3_4b_pt,layer_2,cka,0.9200130095084508,0.911246620118618,0.9295986413955688,60,240
gemma2_2b_it,gemma3_4b_pt,layer_2,rsa_spearman,0.5414910810885216,0.5060370703531184,0.5822881253258836,60,240
gemma2_2b_it,gemma3_4b_pt,layer_4,cka,0.895657268166542,0.8809772878885269,0.9080833956599236,60,240
gemma2_2b_it,gemma3_4b_pt,layer_4,rsa_spearman,0.5353893601108111,0.4984568061017329,0.5746038346930245,60,240
gemma2_2b_it,gemma3_4b_pt,layer_6,cka,0.6841741343339284,0.6539808914065361,0.7189559325575828,60,240
gemma2_2b_it,gemma3_4b_pt,layer_6,rsa_spearman,0.7354410947864917,0.7038692018779223,0.7735849276397835,60,240
gemma2_2b_it,gemma3_4b_pt,layer_8,cka,0.5489150931437811,0.5237166732549667,0.5756303936243057,60,240
gemma2_2b_it,gemma3_4b_pt,layer_8,rsa_spearman,0.7722573006156992,0.746406306227211,0.7995868955605774,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_0,cka,0.985725540916125,0.9837117731571198,0.9875800997018814,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_0,rsa_spearman,0.9035623507968088,0.8916594740892866,0.9163162589969809,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_10,cka,0.9556902627150218,0.9467452347278595,0.9638306215405464,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_10,rsa_spearman,0.8503758617738766,0.8164711202651074,0.8770516916706815,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_12,cka,0.9380957374970118,0.9296287640929222,0.946578212082386,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_12,rsa_spearman,0.8967056268795653,0.8693940411679283,0.9163617994775288,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_2,cka,0.9352155456940333,0.9247585445642471,0.9450221002101898,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_2,rsa_spearman,0.6001465343965814,0.557029325575085,0.6475078896874652,60,240
gemma2_2b_it,lfm2_5_1_2b_base,layer_4,cka,0.9647625674804051,0.9617519870400428,0.9677474364638329,60,240
