model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
codegemma_2b,lfm2_5_1_2b_thinking,layer_8,0.9177956581115723,0.8654833812601385,0.5480358829623536,0.015898689563689093
gemma1_1_2b_it,gemma2_2b,layer_0,0.7979316711425781,0.8252662483167216,0.736841861841862,0.017757115565668058
gemma1_1_2b_it,gemma2_2b,layer_10,0.9794914126396179,0.9099981608940143,0.611225040391707,0.01109247313107057
gemma1_1_2b_it,gemma2_2b,layer_12,0.961930513381958,0.8746184095284459,0.5914037351537351,0.012804406689151821
gemma1_1_2b_it,gemma2_2b,layer_2,0.947411060333252,0.5960415537511746,0.6952686202686204,0.011293380038498866
gemma1_1_2b_it,gemma2_2b,layer_4,0.9321972727775574,0.5015965411281909,0.6342793780293781,0.012015773940831545
gemma1_1_2b_it,gemma2_2b,layer_6,0.9581261873245239,0.8118074223814017,0.6394457394457395,0.010751104560356103
gemma1_1_2b_it,gemma2_2b,layer_8,0.971524715423584,0.8094030439867197,0.6276082713582714,0.011054425573119427
gemma1_1_2b_it,gemma2_2b_it,layer_0,0.7982422709465027,0.825427031356322,0.7364524364524365,0.017752448955641518
gemma1_1_2b_it,gemma2_2b_it,layer_10,0.9784716963768005,0.9239685741128413,0.6485992629374983,0.010556664308424021
gemma1_1_2b_it,gemma2_2b_it,layer_12,0.9762406349182129,0.9306283852302155,0.6172061190443544,0.01158032943352183
gemma1_1_2b_it,gemma2_2b_it,layer_2,0.9461109042167664,0.6220432697581465,0.6691084378584378,0.011371588558571701
gemma1_1_2b_it,gemma2_2b_it,layer_4,0.9400202035903931,0.5850562358035137,0.637371601709837,0.011320763976298488
gemma1_1_2b_it,gemma2_2b_it,layer_6,0.9661833643913269,0.8667656705275688,0.6417531542531543,0.00999919368204944
gemma1_1_2b_it,gemma2_2b_it,layer_8,0.9681874513626099,0.8385271834314714,0.6571067821067822,0.010484695474763312
gemma1_1_2b_it,gemma3_1b_it,layer_0,0.7645382285118103,0.8649357670230393,0.6692828005328005,0.02027465978784773
gemma1_1_2b_it,gemma3_1b_it,layer_10,0.6971071362495422,0.8823763404560461,0.5878874665639371,0.025722280642425863
gemma1_1_2b_it,gemma3_1b_it,layer_12,0.6781491041183472,0.8642632721690576,0.5548932140843905,0.028018075284088326
