model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma2_2b_it,gemma3_4b_it,layer_4,0.9294357895851135,0.5932389948278146,0.6310074185074186,0.020733240331055756
gemma2_2b_it,gemma3_4b_it,layer_8,0.5570679903030396,0.8369135173219163,0.671909571909572,0.04546709423550892
gemma2_2b_it,gemma3_4b_pt,layer_0,0.9915595054626465,0.911282131995363,0.8436156436156436,0.007182862171250342
gemma2_2b_it,gemma3_4b_pt,layer_12,0.4791896939277649,0.8890008297549031,0.6363266363266363,0.05951553434208891
gemma2_2b_it,gemma3_4b_pt,layer_4,0.8815180063247681,0.5406185699112648,0.612009287009287,0.023368313288318118
gemma2_2b_it,gemma3_4b_pt,layer_8,0.5296933650970459,0.7673219854372831,0.6380559255559256,0.04761236083365238
gemma2_2b_it,lfm2_5_1_2b_base,layer_0,0.9858416318893433,0.8944366619007738,0.7465145965145965,0.013606013690122699
gemma2_2b_it,lfm2_5_1_2b_base,layer_12,0.9344217777252197,0.8807358592353469,0.6023865023865024,0.019094684443453153
gemma2_2b_it,lfm2_5_1_2b_base,layer_4,0.9641426205635071,0.7046005891619016,0.6858974358974359,0.015185445442426646
gemma2_2b_it,lfm2_5_1_2b_base,layer_8,0.9428372979164124,0.7359877899663682,0.6494269619269619,0.017536046598331995
gemma2_2b_it,lfm2_5_1_2b_instruct,layer_0,0.9860864281654358,0.8938406325810643,0.7456339956339957,0.013615675382173925
gemma2_2b_it,lfm2_5_1_2b_instruct,layer_12,0.9145186543464661,0.816778787342136,0.6057877307877307,0.0201130483325919
gemma2_2b_it,lfm2_5_1_2b_instruct,layer_4,0.9671631455421448,0.7535468603103712,0.694009694009694,0.014750492704071742
gemma2_2b_it,lfm2_5_1_2b_instruct,layer_8,0.9396386742591858,0.8262570213800539,0.6261710511710511,0.0179129725403636
gemma2_2b_it,lfm2_5_1_2b_thinking,layer_0,0.9850891828536987,0.905637865279507,0.732996632996633,0.01370392009499771
gemma2_2b_it,lfm2_5_1_2b_thinking,layer_12,0.8352555632591248,0.6066925719597296,0.5755906130906131,0.025086441800971658
gemma2_2b_it,lfm2_5_1_2b_thinking,layer_4,0.9456071853637695,0.6549343471301294,0.6762034262034262,0.016971270218123564
gemma2_2b_it,lfm2_5_1_2b_thinking,layer_8,0.8675618767738342,0.6155737981399765,0.6194079069079069,0.024185393222167773
gemma3_1b_it,gemma3_1b_pt,layer_0,0.9973546266555786,0.984374888931848,0.8823232323232323,0.004581624572839406
gemma3_1b_it,gemma3_1b_pt,layer_12,0.445646196603775,0.8789709359088743,0.5582856957856959,0.047651998316802655
