edge_type,model_from,model_to,gen_from,gen_to,generation_step,rep_drift,rsa_drift,knn_drift,procrustes,domain_cka_std,weight_drift,weight_l2,drift_index,drift_velocity
it_lineage,gemma1_1_2b_it,gemma2_2b_it,1.1,2.0,0.8999999999999999,0.06093478202819824,0.2010833785399887,0.34177174366249996,0.011866526341324301,0.11106301431573701,0.9377504260956281,11.078554011919175,0.3948775678041353,0.06770531336466472
it_lineage,gemma2_2b_it,gemma3_1b_it,2.0,3.0,1.0,0.20585940565381733,0.2025448059570074,0.37247667067344936,0.01990695394002834,0.23910338287158125,0.897726331247151,141.39960133102306,0.6215891104773523,0.20585940565381733
it_lineage,gemma3_1b_it,gemma3_4b_it,3.0,3.0,0.0,0.25478945033890865,0.1554735691476259,0.3465428498516733,0.027246612584297773,0.2777617491084845,1.0303489813002547,290.6945329009849,0.6791464363991613,
pt_lineage,gemma2_2b,gemma3_1b_pt,2.0,3.0,1.0,0.22103393077850342,0.29071505528625496,0.4029971986204479,0.021592350795623143,0.21197348795814833,0.8950277495725546,211.50996859323988,0.7394719408373811,0.22103393077850342
pt_lineage,gemma3_1b_pt,gemma3_4b_pt,3.0,3.0,0.0,0.18448107583182194,0.1655714336278742,0.33338129152204776,0.023781333988262043,0.2486844439923223,1.0259849670498495,331.9073417493605,0.5794116222274911,
tune_shift,gemma2_2b,gemma2_2b_it,2.0,2.0,0.0,0.022177474839346734,0.06742534969921898,0.2078554272006653,0.006745631494241857,0.032322922550766166,0.41449085039408906,6.7518149399675,0.07621898966180773,
tune_shift,gemma3_1b_pt,gemma3_1b_it,3.0,3.0,0.0,0.30323249953133724,0.1425688265955889,0.34906945489928687,0.022640002614889188,0.3108294775737699,0.006418196677003607,72.8798231272701,0.5961646211142901,
tune_shift,gemma3_4b_pt,gemma3_4b_it,3.0,3.0,0.0,0.2639446258544922,0.044525883254525445,0.1936333507762079,0.020617535857374986,0.18574920297536898,1.0743604567764464e-05,1.22629329692179,0.3614505351574745,
