path_label,steps,cumulative_rep_drift,cumulative_drift_index,mean_velocity,max_velocity
it_path,3,0.5215836380209242,1.695613114680649,0.13678235950924103,0.20585940565381733
pt_path,2,0.40551500661032536,1.318883563064872,0.22103393077850342,0.22103393077850342
